"","OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_TYPE_MOD","DATA_TYPE_OWNER","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE","COLUMN_ID","DEFAULT_LENGTH","DATA_DEFAULT","NUM_DISTINCT","LOW_VALUE","HIGH_VALUE","DENSITY","NUM_NULLS","NUM_BUCKETS","LAST_ANALYZED","SAMPLE_SIZE","CHARACTER_SET_NAME","CHAR_COL_DECL_LENGTH","GLOBAL_STATS","USER_STATS","AVG_COL_LEN","CHAR_LENGTH","CHAR_USED","V80_FMT_IMAGE","DATA_UPGRADED","HISTOGRAM","DEFAULT_ON_NULL","IDENTITY_COLUMN","EVALUATION_EDITION","UNUSABLE_BEFORE","UNUSABLE_BEGINNING","COLLATION"
"11479","FDW3NF","VW_PTS_EXDET","CARD","NUMBER",NA,NA,22,4,0,"Y",18,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11480","FDW3NF","VW_PTS_EXDET","LLINE","NUMBER",NA,NA,22,4,0,"Y",19,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11481","FDW3NF","VW_PTS_EXDET","ROLLTYPE","VARCHAR2",NA,NA,10,NA,NA,"Y",20,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11482","FDW3NF","VW_PTS_EXDET","VALYEAR","NUMBER",NA,NA,22,4,0,"Y",21,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11483","FDW3NF","VW_PTS_EXDET","VALCLASS","VARCHAR2",NA,NA,4,NA,NA,"Y",22,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",4,"NO","NO",NA,4,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11484","FDW3NF","VW_PTS_EXDET","PROJNO","VARCHAR2",NA,NA,10,NA,NA,"Y",23,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11485","FDW3NF","VW_PTS_EXDET","OVERRIDE","VARCHAR2",NA,NA,3,NA,NA,"Y",24,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",3,"NO","NO",NA,3,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11486","FDW3NF","VW_PTS_EXDET","OVRVAL","NUMBER",NA,NA,22,14,4,"Y",25,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11487","FDW3NF","VW_PTS_EXDET","YRBEG","NUMBER",NA,NA,22,4,0,"Y",26,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11488","FDW3NF","VW_PTS_EXDET","CONST1","NUMBER",NA,NA,22,NA,NA,"Y",27,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11489","FDW3NF","VW_PTS_EXDET","CONST2","NUMBER",NA,NA,22,NA,NA,"Y",28,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11490","FDW3NF","VW_PTS_EXDET","EXLAND","NUMBER",NA,NA,22,12,2,"Y",29,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11491","FDW3NF","VW_PTS_EXDET","EXBLDG","NUMBER",NA,NA,22,12,2,"Y",30,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11492","FDW3NF","VW_PTS_EXDET","EXOTHER","NUMBER",NA,NA,22,12,2,"Y",31,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11493","FDW3NF","VW_PTS_EXDET","APLAND","NUMBER",NA,NA,22,12,2,"Y",32,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11494","FDW3NF","VW_PTS_EXDET","APBLDG","NUMBER",NA,NA,22,12,2,"Y",33,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11495","FDW3NF","VW_PTS_EXDET","APOTHER","NUMBER",NA,NA,22,12,2,"Y",34,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11496","FDW3NF","VW_PTS_EXDET","RECIPTBLE","VARCHAR2",NA,NA,10,NA,NA,"Y",35,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",10,"NO","NO",NA,10,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11497","FDW3NF","VW_PTS_EXDET","RECIPFLD","VARCHAR2",NA,NA,15,NA,NA,"Y",36,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",15,"NO","NO",NA,15,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11498","FDW3NF","VW_PTS_EXDET","RECIPLINE","NUMBER",NA,NA,22,3,0,"Y",37,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11499","FDW3NF","VW_PTS_EXDET","SALEKEY","NUMBER",NA,NA,22,8,0,"Y",38,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11500","FDW3NF","VW_PTS_EXDET","STATFLG","VARCHAR2",NA,NA,1,NA,NA,"Y",39,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",1,"NO","NO",NA,1,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11501","FDW3NF","VW_PTS_EXDET","REASCD","VARCHAR2",NA,NA,4,NA,NA,"Y",40,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",4,"NO","NO",NA,4,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11502","FDW3NF","VW_PTS_EXDET","EXLINK","VARCHAR2",NA,NA,5,NA,NA,"Y",41,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",5,"NO","NO",NA,5,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11503","FDW3NF","VW_PTS_EXDET","EXSEQ","NUMBER",NA,NA,22,4,0,"Y",42,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11504","FDW3NF","VW_PTS_EXDET","CODEJUR","VARCHAR2",NA,NA,6,NA,NA,"Y",43,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",6,"NO","NO",NA,6,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11505","FDW3NF","VW_PTS_EXDET","YREND","NUMBER",NA,NA,22,4,0,"Y",44,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11506","FDW3NF","VW_PTS_EXDET","UNITS","NUMBER",NA,NA,22,4,0,"Y",45,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11507","FDW3NF","VW_PTS_EXDET","USERVAL1","NUMBER",NA,NA,22,12,2,"Y",46,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11508","FDW3NF","VW_PTS_EXDET","USERVAL2","NUMBER",NA,NA,22,12,2,"Y",47,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11509","FDW3NF","VW_PTS_EXDET","USERVAL3","NUMBER",NA,NA,22,12,2,"Y",48,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11510","FDW3NF","VW_PTS_EXDET","USERVAL4","NUMBER",NA,NA,22,12,2,"Y",49,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11511","FDW3NF","VW_PTS_EXDET","USERVAL5","NUMBER",NA,NA,22,12,2,"Y",50,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11512","FDW3NF","VW_PTS_EXDET","USERVAL6","NUMBER",NA,NA,22,12,2,"Y",51,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11513","FDW3NF","VW_PTS_EXDET","USERVAL7","NUMBER",NA,NA,22,12,2,"Y",52,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11514","FDW3NF","VW_PTS_EXDET","USERVAL8","NUMBER",NA,NA,22,12,2,"Y",53,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11515","FDW3NF","VW_PTS_EXDET","USERVAL9","NUMBER",NA,NA,22,12,2,"Y",54,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11516","FDW3NF","VW_PTS_EXDET","USERVAL10","NUMBER",NA,NA,22,12,2,"Y",55,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11517","FDW3NF","VW_PTS_EXDET","USERVAL11","NUMBER",NA,NA,22,12,2,"Y",56,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11518","FDW3NF","VW_PTS_EXDET","USERVAL12","NUMBER",NA,NA,22,12,2,"Y",57,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11519","FDW3NF","VW_PTS_EXDET","USERVAL13","NUMBER",NA,NA,22,12,2,"Y",58,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11520","FDW3NF","VW_PTS_EXDET","USERVAL14","NUMBER",NA,NA,22,12,2,"Y",59,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11521","FDW3NF","VW_PTS_EXDET","USERVAL15","NUMBER",NA,NA,22,12,2,"Y",60,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11522","FDW3NF","VW_PTS_EXDET","USERVAL16","NUMBER",NA,NA,22,12,2,"Y",61,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11523","FDW3NF","VW_PTS_EXDET","USERVAL17","NUMBER",NA,NA,22,12,2,"Y",62,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11524","FDW3NF","VW_PTS_EXDET","USERVAL18","NUMBER",NA,NA,22,12,2,"Y",63,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11525","FDW3NF","VW_PTS_EXDET","USERVAL19","NUMBER",NA,NA,22,12,2,"Y",64,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11526","FDW3NF","VW_PTS_EXDET","USERVAL20","NUMBER",NA,NA,22,12,2,"Y",65,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11527","FDW3NF","VW_PTS_EXDET","UDATE1","DATE",NA,NA,7,NA,NA,"Y",66,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11528","FDW3NF","VW_PTS_EXDET","UDATE2","DATE",NA,NA,7,NA,NA,"Y",67,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11529","FDW3NF","VW_PTS_EXDET","UDATE3","DATE",NA,NA,7,NA,NA,"Y",68,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11530","FDW3NF","VW_PTS_EXDET","UDATE4","DATE",NA,NA,7,NA,NA,"Y",69,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11531","FDW3NF","VW_PTS_EXDET","UDATE5","DATE",NA,NA,7,NA,NA,"Y",70,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11532","FDW3NF","VW_PTS_EXDET","UDATE6","DATE",NA,NA,7,NA,NA,"Y",71,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11533","FDW3NF","VW_PTS_EXDET","UDATE7","DATE",NA,NA,7,NA,NA,"Y",72,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11534","FDW3NF","VW_PTS_EXDET","UDATE8","DATE",NA,NA,7,NA,NA,"Y",73,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11535","FDW3NF","VW_PTS_EXDET","UDATE9","DATE",NA,NA,7,NA,NA,"Y",74,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11536","FDW3NF","VW_PTS_EXDET","UDATE10","DATE",NA,NA,7,NA,NA,"Y",75,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11537","FDW3NF","VW_PTS_EXDET","UDATE11","DATE",NA,NA,7,NA,NA,"Y",76,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11538","FDW3NF","VW_PTS_EXDET","UDATE12","DATE",NA,NA,7,NA,NA,"Y",77,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11539","FDW3NF","VW_PTS_EXDET","UDATE13","DATE",NA,NA,7,NA,NA,"Y",78,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11540","FDW3NF","VW_PTS_EXDET","UDATE14","DATE",NA,NA,7,NA,NA,"Y",79,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11541","FDW3NF","VW_PTS_EXDET","UDATE15","DATE",NA,NA,7,NA,NA,"Y",80,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11542","FDW3NF","VW_PTS_EXDET","UDATE16","DATE",NA,NA,7,NA,NA,"Y",81,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11543","FDW3NF","VW_PTS_EXDET","UDATE17","DATE",NA,NA,7,NA,NA,"Y",82,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11544","FDW3NF","VW_PTS_EXDET","UDATE18","DATE",NA,NA,7,NA,NA,"Y",83,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11545","FDW3NF","VW_PTS_EXDET","UDATE19","DATE",NA,NA,7,NA,NA,"Y",84,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11546","FDW3NF","VW_PTS_EXDET","UDATE20","DATE",NA,NA,7,NA,NA,"Y",85,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11547","FDW3NF","VW_PTS_EXDET","USER1","VARCHAR2",NA,NA,100,NA,NA,"Y",86,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",100,"NO","NO",NA,100,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11548","FDW3NF","VW_PTS_EXDET","USER2","VARCHAR2",NA,NA,100,NA,NA,"Y",87,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",100,"NO","NO",NA,100,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11549","FDW3NF","VW_PTS_EXDET","USER3","VARCHAR2",NA,NA,100,NA,NA,"Y",88,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",100,"NO","NO",NA,100,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11550","FDW3NF","VW_PDM_DIM_DATE","DATE_KEY","NUMBER",NA,NA,22,10,0,"N",1,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11551","FDW3NF","VW_PDM_DIM_DATE","VERSION","NUMBER",NA,NA,22,10,0,"N",2,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11552","FDW3NF","VW_PDM_DIM_DATE","FULL_DATE","DATE",NA,NA,7,NA,NA,"Y",3,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11553","FDW3NF","VW_PDM_DIM_DATE","DAY_OF_WEEK","NUMBER",NA,NA,22,5,0,"Y",4,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11554","FDW3NF","VW_PDM_DIM_DATE","DAY_NUM_IN_MONTH","NUMBER",NA,NA,22,5,0,"Y",5,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11555","FDW3NF","VW_PDM_DIM_DATE","DAY_NAME","VARCHAR2",NA,NA,9,NA,NA,"Y",6,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",9,"NO","NO",NA,9,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11556","FDW3NF","VW_PDM_DIM_DATE","DAY_ABBR","CHAR",NA,NA,3,NA,NA,"Y",7,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",3,"NO","NO",NA,3,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11557","FDW3NF","VW_PDM_DIM_DATE","WEEKDAY_FLAG","CHAR",NA,NA,1,NA,NA,"Y",8,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",1,"NO","NO",NA,1,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11558","FDW3NF","VW_PDM_DIM_DATE","WEEK_NUM_IN_YEAR","NUMBER",NA,NA,22,5,0,"Y",9,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11559","FDW3NF","VW_PDM_DIM_DATE","WEEK_BEGIN_DATE","DATE",NA,NA,7,NA,NA,"Y",10,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11560","FDW3NF","VW_PDM_DIM_DATE","WEEK_BEGIN_DATE_KEY","NUMBER",NA,NA,22,10,0,"Y",11,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11561","FDW3NF","VW_PDM_DIM_DATE","MONTH","NUMBER",NA,NA,22,5,0,"Y",12,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11562","FDW3NF","VW_PDM_DIM_DATE","MONTH_NAME","VARCHAR2",NA,NA,9,NA,NA,"Y",13,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",9,"NO","NO",NA,9,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11563","FDW3NF","VW_PDM_DIM_DATE","MONTH_ABBR","CHAR",NA,NA,3,NA,NA,"Y",14,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,"CHAR_CS",3,"NO","NO",NA,3,"B","NO","YES","NONE","NO","NO",NA,NA,NA,"USING_NLS_COMP"
"11564","FDW3NF","VW_PDM_DIM_DATE","QUARTER","NUMBER",NA,NA,22,5,0,"Y",15,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11565","FDW3NF","VW_PDM_DIM_DATE","YEAR","NUMBER",NA,NA,22,5,0,"Y",16,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11566","FDW3NF","VW_PDM_DIM_DATE","YEARMO","NUMBER",NA,NA,22,10,0,"Y",17,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11567","FDW3NF","VW_PDM_DIM_DATE","FISCAL_MONTH","NUMBER",NA,NA,22,5,0,"Y",18,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11568","FDW3NF","VW_PDM_DIM_DATE","FISCAL_QUARTER","NUMBER",NA,NA,22,5,0,"Y",19,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11569","FDW3NF","VW_PDM_DIM_DATE","FISCAL_YEAR","NUMBER",NA,NA,22,5,0,"Y",20,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11570","FDW3NF","VW_PDM_DIM_DATE","CITY_FISCAL_MONTH","NUMBER",NA,NA,22,5,0,"Y",21,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11571","FDW3NF","VW_PDM_DIM_DATE","CITY_FISCAL_QUARTER","NUMBER",NA,NA,22,5,0,"Y",22,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
"11572","FDW3NF","VW_PDM_DIM_DATE","CITY_FISCAL_YEAR","NUMBER",NA,NA,22,5,0,"Y",23,NA,NA,NA,<NULL>,<NULL>,NA,NA,NA,NA,NA,NA,NA,"NO","NO",NA,0,NA,"NO","YES","NONE","NO","NO",NA,NA,NA,NA
