block,predicted,actual,n,median_sales_ratio,r,spearmans,cod,prd,prb,clapp,gini,ci,ki,mki,accuracy,uniformity,vertical_equity
1166,prediction,GROSSCON,16,1.0088,0.9511814612781718,0.9477595155709342,12.146770038802284,1.0435478947375487,-0.052116483146715346,1.1246150489227336,0.37659840462960603,0.34088363576779357,-0.03571476886181246,0.9051648429128667,TRUE,TRUE,FALSE
1167,prediction,GROSSCON,12,0.9701,0.9865668921461194,0.9448383784048123,8.871397863191232,1.034634042863751,-0.03952777732597735,1.0662777879215006,0.3918739687114898,0.36916186589081984,-0.022712102820669933,0.9420423283145115,TRUE,TRUE,TRUE
1168,prediction,GROSSCON,14,1.0302,0.4548912335408937,0.3923439198164473,14.905373954316897,1.034973370326315,-0.3776278861264859,1.7536460563963332,0.1378126754695792,0.053386203304102785,-0.08442647216547641,0.3873823878841048,TRUE,TRUE,FALSE
1169,prediction,GROSSCON,8,1.1046,0.7865824103746892,0.7760770975056691,21.141784710012985,1.1440870796856861,-0.10312218968785565,1.1787960045531642,0.41583885209713034,0.3093783915336721,-0.10646046056345826,0.743986258074338,FALSE,FALSE,FALSE
1170,prediction,GROSSCON,4,,,,,,,,,,,,,,
1179,prediction,GROSSCON,25,0.9976,0.8956262109044643,0.6012516958404812,6.617224331648096,1.0120033192840896,-0.11979451864646767,1.2850971693359183,0.12869898833040266,0.09907273944132797,-0.029626248889074697,0.769802006422796,TRUE,TRUE,TRUE
1182,prediction,GROSSCON,13,1.0493,0.8768070233394893,0.8931288491728053,7.630319792620596,1.0199189547565606,-0.13167945704843795,1.2535676373264508,0.167637193227582,0.13079453671479774,-0.03684265651278426,0.7802238524551818,TRUE,TRUE,TRUE
1183,prediction,GROSSCON,32,1.0002,0.647799230971587,0.7475670786982237,18.26559585379869,1.0898702249278656,-0.11939287687250205,1.1752114950146673,0.29159259089446943,0.19120395442135352,-0.10038863647311591,0.6557229517897879,TRUE,FALSE,FALSE
1184,prediction,GROSSCON,40,1.0108,0.8987670022908874,0.8960759628061455,13.693889223764167,1.0412075153081322,-0.062296793824775626,1.1100272867300887,0.33804178001592183,0.30701203425156665,-0.031029745764355188,0.9082073648917194,TRUE,TRUE,FALSE
1185,prediction,GROSSCON,40,1.011,0.8092541562684653,0.8434337478747853,14.492608893012928,1.080428684055647,-0.05419121050939021,1.092478920074644,0.4093291746362951,0.3492463007325002,-0.06008287390379491,0.8532162434862336,TRUE,TRUE,FALSE
1186,prediction,GROSSCON,40,0.9805,0.9644661561295796,0.9497927173534506,7.539425392424573,1.0168252304573135,-0.05430017784449962,1.0485542946362918,0.23990113714990927,0.2270696695349251,-0.01283146761498416,0.9465135189960936,TRUE,TRUE,TRUE
1195,prediction,GROSSCON,27,1.0171,0.8655556975368506,0.9316138684270551,15.944701520044239,1.030736635361923,-0.01761288844983875,1.0205244195465037,0.43488536669691874,0.4259560016681192,-0.00892936502879954,0.9794673131988306,TRUE,FALSE,TRUE
1196,prediction,GROSSCON,27,0.9987,0.865644649400094,0.6573673801144222,27.135041850758856,1.1472630101896393,-0.13296643448113588,1.0460090364205303,0.4496271465817148,0.3763601461323068,-0.07326700044940804,0.8370494286067477,TRUE,FALSE,FALSE
1197,prediction,GROSSCON,24,0.9869,0.8208485311264939,0.9124030513484217,13.199289422483423,1.05936764959919,-0.038878572973362384,1.075632419921321,0.37428502342955294,0.31990251420412336,-0.05438250922542959,0.8547029514375818,TRUE,TRUE,TRUE
1198,prediction,GROSSCON,8,0.9882,0.9246800921269946,0.8622448979591839,7.1763230046589825,1.0144258495940555,-0.07432450644109276,1.1211474038798968,0.17739437041612738,0.15925533545617765,-0.01813903495994973,0.8977474036103873,TRUE,TRUE,TRUE
1199,prediction,GROSSCON,11,0.9773,0.9789337551518443,0.9285950413223141,9.859004419218808,1.021404114740196,-0.013132749340599447,0.990676486733325,0.4368557479990187,0.43301979346966585,-0.0038359545293528696,0.9912191734985218,TRUE,TRUE,TRUE
1200,prediction,GROSSCON,5,,,,,,,,,,,,,,
1201,prediction,GROSSCON,3,,,,,,,,,,,,,,
1202,prediction,GROSSCON,4,,,,,,,,,,,,,,
1203,prediction,GROSSCON,5,,,,,,,,,,,,,,
1204,prediction,GROSSCON,20,1.0914,0.8745853291740265,0.9254745215182422,16.20193528986838,1.0422074424986383,-0.01919895904585255,1.0810090129636634,0.5068075110366346,0.4888512738959566,-0.017956237140677955,0.9645699072139837,TRUE,FALSE,TRUE
1205,prediction,GROSSCON,10,1.0163,0.9146372630319031,0.6497337006427915,14.484428916511916,1.0507264501242128,-0.08762795892375572,1.1548550940382676,0.33871130128366467,0.28662648123195567,-0.052084820051709,0.8462265066021848,TRUE,TRUE,FALSE
1206,prediction,GROSSCON,19,0.9523,0.9305662817831744,0.6741274238227148,16.50843802161684,1.0554523738725814,-0.09331102535295333,1.0879948991872628,0.30758249421002815,0.25015700595627166,-0.057425488253756485,0.8133005312891951,TRUE,FALSE,FALSE
1207,prediction,GROSSCON,18,1.0837,0.9072460955218465,0.7976880399832835,16.878744448229867,1.0598784334587814,-0.0923104809301418,1.181939533078928,0.3425145619781175,0.31821073975699854,-0.024303822221118987,0.9290429519820774,TRUE,FALSE,FALSE
1208,prediction,GROSSCON,2,,,,,,,,,,,,,,
1209,prediction,GROSSCON,20,1.0083,0.7805392744784436,0.7398586692294645,12.737117415739368,1.0386877083066575,-0.13869181971238406,1.1834768309631591,0.20804071856287418,0.14868811439148127,-0.0593526041713929,0.7147067911445647,TRUE,TRUE,FALSE
1210,prediction,GROSSCON,38,1.0328,0.6843415281451194,0.6652517227004684,19.440037145203735,1.1038571983427103,-0.18597089622731638,1.2392912009314043,0.2902519134434045,0.18091585911285826,-0.10933605433054625,0.623306344363289,TRUE,FALSE,FALSE
1211,prediction,GROSSCON,18,1.0292,0.9762745598648642,0.9260085654156139,7.231567062025338,1.0343448582287447,-0.07404426424294562,1.1196620527351333,0.31426940103555623,0.2770602332471081,-0.03720916778844813,0.8816010478085383,TRUE,TRUE,FALSE
1212,prediction,GROSSCON,6,1.0098,0.9727313630645322,0.5951020408163266,8.91382614140645,1.021916866572407,-0.07910516401886432,1.1535278933586042,0.23230373230373225,0.20069896304054455,-0.0316047692631877,0.8639506608448928,TRUE,TRUE,TRUE
1213,prediction,GROSSCON,2,,,,,,,,,,,,,,
1215,prediction,GROSSCON,19,1.1008,0.3739239321546783,0.4847292880707922,21.988196261639448,1.1622404405448488,-0.30900217393256835,1.521897020330352,0.2969450289567213,0.13070712887225872,-0.1662379000844626,0.44017281357253774,FALSE,FALSE,FALSE
1216,prediction,GROSSCON,12,0.9878,0.9927549594361379,0.7041909139811238,6.782531213828403,1.0218493956610857,-0.043523023328586055,1.0617875298026842,0.30042798969500534,0.2784658170385604,-0.021962172656444956,0.9268970488444137,TRUE,TRUE,TRUE
1217,prediction,GROSSCON,30,1.0582,0.7367858382703812,0.7571035870095703,14.148965547029741,1.0680268844927707,-0.12795434740300982,1.17481578131043,0.2926107818849199,0.22303110494472306,-0.06957967694019684,0.7622108232239998,TRUE,TRUE,FALSE
1218,prediction,GROSSCON,1,,,,,,,,,,,,,,
1219,prediction,GROSSCON,2,,,,,,,,,,,,,,
1223,prediction,GROSSCON,1,,,,,,,,,,,,,,
1224,prediction,GROSSCON,25,1.0102,0.8013534531635101,0.8738420102406251,7.553932837113392,1.0278091605481006,-0.10539703733607181,1.115729088495962,0.20707810611504854,0.1639027365770521,-0.043175369537996444,0.7915020069093686,TRUE,TRUE,TRUE
1225,prediction,GROSSCON,5,,,,,,,,,,,,,,
1226,prediction,GROSSCON,2,,,,,,,,,,,,,,
1227,prediction,GROSSCON,3,,,,,,,,,,,,,,
1228,prediction,GROSSCON,1,,,,,,,,,,,,,,
1229,prediction,GROSSCON,11,1.0809,0.8229692096944035,0.9285950413223141,11.819647448651533,1.0704626777928463,-0.06384092998653859,1.1518740198193518,0.3565454867557973,0.28978047609797436,-0.06676501065782292,0.8127447600997088,TRUE,TRUE,FALSE
1230,prediction,GROSSCON,7,1.0332,0.9095592863972358,0.9298469387755098,5.591764027713822,1.0204786969263826,-0.1314864470290064,1.1773623085712566,0.16040313277882337,0.1263628285724899,-0.03404030420633347,0.7877827969029074,TRUE,TRUE,TRUE
1231,prediction,GROSSCON,5,,,,,,,,,,,,,,
1232,prediction,GROSSCON,10,0.9583,0.9430530855861289,0.9053810835629014,6.8088106249492295,1.0166547375281794,-0.07898886206968529,1.1609977704624408,0.16214363045831828,0.13928873089706198,-0.022854899561256303,0.8590453445710189,TRUE,TRUE,TRUE
1233,prediction,GROSSCON,20,1.0959,0.8111776707149245,0.7611045322424373,13.26112636373934,1.0984453162776913,-0.14083460561475145,1.166138011773458,0.3349259238861045,0.24839867262804488,-0.0865272512580596,0.7416525712489064,TRUE,TRUE,FALSE
1234,prediction,GROSSCON,1,,,,,,,,,,,,,,
1235,prediction,GROSSCON,5,,,,,,,,,,,,,,
1236,prediction,GROSSCON,9,1.0263,0.9785629349493281,0.9669444444444444,8.069206464384818,1.0190132268931504,-0.043565684386782474,1.0990817014790508,0.30535093650285283,0.2918635230321372,-0.013487413470715637,0.955829794972351,TRUE,TRUE,TRUE
1237,prediction,GROSSCON,28,1.058,0.8495298006253046,0.8365189912667403,12.68922482185271,1.0388464320235162,-0.0697696479506267,1.1268666895625208,0.30546896094097165,0.2736469588487042,-0.03182200209226743,0.8958257428373658,TRUE,TRUE,FALSE
1238,prediction,GROSSCON,5,,,,,,,,,,,,,,
1239,prediction,GROSSCON,6,1.0269,0.9746852408986433,1,5.138240917219221,1.0196829494126358,-0.1384365791483231,1.2000232067126384,0.17292318387208905,0.1403332285805381,-0.032589955291550954,0.8115350726154934,TRUE,TRUE,TRUE
1240,prediction,GROSSCON,10,0.9862,0.974389937220238,0.9521028466483009,4.226599641928887,1.006409787729262,-0.052815051777264234,1.1137873386194863,0.16152534805374028,0.14842704883384278,-0.013098299219897497,0.9189087076565863,TRUE,FALSE,TRUE
1241,prediction,GROSSCON,9,1.0009,0.9555262290254756,0.9025,7.757638333602655,1.0265683285618175,-0.05497752327353533,1.0436769462551552,0.2572877059569076,0.22044485455008356,-0.03684285140682403,0.856802907586285,TRUE,TRUE,TRUE
1242,prediction,GROSSCON,10,1.0159,0.9240729363619983,0.7925342058298634,8.75291410329972,1.0171990998682294,-0.1089625881263957,1.2258863069586496,0.16879011171856426,0.1305842834358552,-0.03820582828270905,0.7736488951058204,TRUE,TRUE,TRUE
1243,prediction,GROSSCON,8,1.0044,0.5075642430914387,0.19635685599541025,11.929195062832488,1.0264840547190446,-0.6325512584057894,2.1722029479738443,0.09213818321785983,0.02493832764831394,-0.06719985556954589,0.2706622463929803,TRUE,TRUE,TRUE
1244,prediction,GROSSCON,20,0.9749,0.84129202420436755,0.8918175137090849,21.08278288800506,1.0769652917455803,-0.09318575438242187,1.1368500007054008,0.3455073658196756,0.2937168591972409,-0.05179050662243473,0.8501030318136117,TRUE,FALSE,FALSE
1245,prediction,GROSSCON,38,1.0301,0.9116919090160278,0.9600246633568683,9.321895651230577,1.033301161658761,-0.02914933224239071,1.057365703178386,0.3924584638541213,0.37050283714089305,-0.02195562671322826,0.9440561773146284,TRUE,TRUE,TRUE
1246,prediction,GROSSCON,9,0.9649,0.9578841783969237,0.9669444444444444,6.628023322742606,1.0156479965059075,-0.05918748558045942,1.109514331160966,0.2258445546893457,0.21371067835588617,-0.012133876333459526,0.9462733279084371,TRUE,TRUE,TRUE
1247,prediction,GROSSCON,27,0.982,0.7680410506824464,0.88591458583825,13.244951732832568,1.0517859562832794,-0.03697495898454263,1.0601097124102137,0.3937701150934424,0.35697026647597807,-0.036799848617464326,0.9065448412489819,TRUE,TRUE,TRUE
1248,prediction,GROSSCON,9,0.9781,0.9652284218890967,0.8402777777777777,9.385457701064613,1.0292019035597688,-0.1268861476282281,1.1721235673922026,0.22396286626051637,0.19862720935102451,-0.025335656909491855,0.8868756355349502,TRUE,TRUE,TRUE
1249,prediction,GROSSCON,9,1.0123,0.9089083150702142,0.8784313725490196,7.133247699148941,1.0173751032720493,-0.18492155329099128,1.26859091260382,0.1317551584690945,0.10024610940399745,-0.03150904906509705,0.7608514958259638,TRUE,TRUE,TRUE
1250,prediction,GROSSCON,37,0.9916,0.9339421262495455,0.8738281756593045,13.507274271853465,1.053638240438012,-0.10171794543504543,1.1327044018294334,0.3076494976549112,0.27058724723130234,-0.037062250423608833,0.8795309249450446,TRUE,TRUE,FALSE
1251,prediction,GROSSCON,19,0.9828,0.9693508860370401,0.8710018569035728,8.914993703175393,1.028485945670537,-0.0563086853295594,1.0719406491343741,0.30650104814934237,0.2885319390472421,-0.017969109102100256,0.941373417120111,TRUE,TRUE,TRUE
1252,prediction,GROSSCON,32,1.002,0.8813382272352628,0.9232619055938887,10.924495430791515,1.0457305855594463,-0.09798694758682223,1.1738399302960032,0.27217132494518537,0.2216916402278164,-0.05047968471736897,0.8145297461900681,TRUE,TRUE,FALSE
1253,prediction,GROSSCON,2,,,,,,,,,,,,,,
1270,prediction,GROSSCON,17,0.9883,0.42174519720629755,0.17609119815002167,20.876179444021798,1.0676757567804558,-0.5408064937280581,1.8988571919937276,0.17662039274156527,0.05284058637621105,-0.12377980636535421,0.29917602127365056,TRUE,FALSE,FALSE
1271,prediction,GROSSCON,1,,,,,,,,,,,,,,
1274,prediction,GROSSCON,1,,,,,,,,,,,,,,
1294,prediction,GROSSCON,13,0.9953,0.9616355000026297,0.9537810674174311,9.219276306442492,1.0298901953152384,-0.06485836013803267,1.106674230766891,0.30638394477394143,0.2795214940416714,-0.026862450732270005,0.9123242219755024,TRUE,TRUE,TRUE
1303,prediction,GROSSCON,3,,,,,,,,,,,,,,
1304,prediction,GROSSCON,10,1.0337,0.7815261681619975,0.8083570252880445,5.867913577207655,1.0029522397895747,-0.003908095450888629,1.1050839868295936,0.088950276243094,0.07985685279704882,-0.009093423446045176,0.8977695873457033,TRUE,TRUE,TRUE
1310,prediction,GROSSCON,11,1.0287,0.4591282995415605,0.3616438356164383,16.42651529464348,1.0609592813866555,-0.4296531186040534,1.6002902651988968,0.17265922657073204,0.08021012949849858,-0.09244909707223346,0.4645574470104526,TRUE,FALSE,FALSE
1311,prediction,GROSSCON,7,1.0698,0.917782047577788,0.7740137221269296,8.534788842800197,1.023981859899661,-0.12436843003811843,1.0982782591035938,0.17399834902556627,0.15113210438176164,-0.02286624464380463,0.8685835539712805,TRUE,TRUE,TRUE
1312,prediction,GROSSCON,25,1.0095,0.8532914799798567,0.6549876618027719,11.546351545142882,1.0414422885961068,-0.11846683788772953,1.1336786812597226,0.23562882491686538,0.1836512508129563,-0.051977574103909074,0.7794091019116706,TRUE,TRUE,FALSE
1313,prediction,GROSSCON,1,,,,,,,,,,,,,,
1321,prediction,GROSSCON,8,1.0133,0.9896818299402151,0.580498866213152,8.545385006684437,1.0293046290746204,-0.06730095783148225,1.1459114521951501,0.2833654298752215,0.2454034714783544,-0.03796195839686711,0.8660317935974636,TRUE,TRUE,TRUE
1323,prediction,GROSSCON,16,0.9775,0.6288675988241386,0.5652742140999456,15.252992757871286,1.049236637576441,-0.4166694601825469,1.4657022072005554,0.16065666924437005,0.07666935723456114,-0.08398731200980891,0.47722486464562314,TRUE,FALSE,FALSE
1324,prediction,GROSSCON,4,,,,,,,,,,,,,,
1325,prediction,GROSSCON,12,1.1027,0.37382332379010763,0.48097165991902846,12.559884531604254,1.095476368397741,-0.5265168532596105,1.918853292989729,0.19308722936657916,0.051450922727288496,-0.14163630663929067,0.26646465898378036,FALSE,TRUE,FALSE
1327,prediction,GROSSCON,13,1.0429,0.8800288860038369,0.7701465201465203,7.8836992703241515,1.0202490357061131,-0.20376582421499032,1.3578370284269778,0.1433185282963749,0.09702031620703594,-0.04629821208933896,0.6769558504424719,TRUE,TRUE,TRUE
1328,prediction,GROSSCON,48,1.0168,0.640635899799947,0.6898820098150324,14.463557045525688,1.0590635179140202,-0.08771383201523698,1.0617648442703946,0.2562246066778949,0.18565459822767938,-0.0705700084502155,0.7245775518393888,TRUE,TRUE,FALSE
1330,prediction,GROSSCON,51,1.0099,0.6503419491430876,0.8599707056503918,13.985544893103521,1.0599345498195913,-0.025815235964191375,1.0858881908594966,0.3620577385615443,0.3146984733509263,-0.04735926521061795,0.869194163895581,TRUE,TRUE,TRUE
1331,prediction,GROSSCON,15,1.0464,0.6939754535873984,0.6538125518031496,8.467186953256265,1.0312565456979272,-0.17392127587878148,1.4166981645787078,0.1766906677961316,0.11830214914113148,-0.058388518655000124,0.6695438452789726,TRUE,TRUE,FALSE
1333,prediction,GROSSCON,101,1.015,0.8080523410042273,0.8241421200844157,11.859417004884113,1.0340342091327397,-0.06442250533162407,1.0860431533999113,0.24735472947756054,0.20784237544670894,-0.0395123540308516,0.8402603656930033,TRUE,TRUE,FALSE
1334,prediction,GROSSCON,104,1.0245,0.5110672168232004,0.3385327855220014,13.651747732896824,1.0505674531869988,-0.2704160771512738,1.4469965148878194,0.17805555987476177,0.08535421740248567,-0.0927013424722761,0.47936844804240275,TRUE,TRUE,FALSE
1335,prediction,GROSSCON,55,0.9992,0.6157286172018643,0.23263618671799544,10.02681772225256,1.0246486348702568,-0.21726344589824667,1.4159562105771122,0.13572585517453759,0.07346876568502952,-0.06225708948950806,0.5413026544614647,TRUE,TRUE,TRUE
1336,prediction,GROSSCON,18,1.001,0.958125057350513,0.8828433504763369,5.333456537902521,1.0107901761707399,-0.03441658329510779,1.0818036950973988,0.20685959747714536,0.186980091949697,-0.019879505527448355,0.9038985583946874,TRUE,TRUE,TRUE
1338,prediction,GROSSCON,34,1.024,0.7545254039773707,0.6335605405433685,12.106169262777888,1.032235040814808,-0.04976802879672725,1.1455560755842311,0.23012037075684227,0.1671058906122246,-0.06301448014461766,0.7261673100153215,TRUE,TRUE,TRUE
1339,prediction,GROSSCON,10,1.0118,0.9525064744062091,0.8598347107438014,5.956832861732102,1.0108948271695855,-0.04924414782799978,1.0845132345443254,0.18638946567254616,0.16628775389684963,-0.02010171177569653,0.8921521036440346,TRUE,TRUE,TRUE
1341,prediction,GROSSCON,23,0.9857,0.9765930100317127,0.8816026672494796,6.2450129411960535,1.0078051572549098,-0.017008284316026197,1.0261935016949595,0.23807437829457867,0.22643990427353652,-0.011634474021042146,0.9511309276353697,TRUE,TRUE,TRUE
1342,prediction,GROSSCON,9,1.0423,0.9402992625989383,0.9344444444444444,7.194639998348477,1.017303890599938,-0.09666393426570537,1.1317371874306086,0.17333628122927258,0.14432928487230592,-0.029006996356966658,0.8326547901497956,TRUE,TRUE,TRUE
1343,prediction,GROSSCON,3,,,,,,,,,,,,,,
1345,prediction,GROSSCON,18,1.0164,0.5155099934204598,0.49878463782207105,17.96227766631982,1.0989699809840385,-0.2883026326413678,1.3354192864683447,0.2614159436229582,0.14344517035305732,-0.11797077326990091,0.5487238779894357,TRUE,FALSE,FALSE
1346,prediction,GROSSCON,38,1.0347,0.6062155577478784,0.7572043401481697,10.776268861975623,1.0396570080123466,-0.1214937738487008,1.3158084198492024,0.20123180291153406,0.1404046661313015,-0.06082713678023255,0.697726025905689,TRUE,TRUE,FALSE
1347,prediction,GROSSCON,14,1.0579,0.19567309220824336,0.6584784743900184,17.514912602287982,1.1068246360753247,-0.32004845194017356,1.3727123653634083,0.19123176886984997,0.09344961763850458,-0.097782151231345385,0.4886720349384273,TRUE,FALSE,FALSE
1348,prediction,GROSSCON,5,,,,,,,,,,,,,,
1349,prediction,GROSSCON,21,1.0098,0.9950367227965017,0.6273792801499333,8.283296323834382,1.0277050552974338,-0.02798170675222987,1.022590464406387,0.4589204511910213,0.4390484179557867,-0.01987203323523462,0.9566983053737061,TRUE,TRUE,TRUE
1350,prediction,GROSSCON,27,1.0145,0.6262912673614213,0.7316299296366114,15.559989154019831,1.0790733249013111,-0.21224914295505765,1.2660572790085118,0.25822559431361836,0.168424436131145,-0.08980115818247336,0.6522375776840746,TRUE,FALSE,FALSE
1351,prediction,GROSSCON,21,1.0009,0.9522419882936487,0.9160173160173156,9.689932740976696,1.019738231118756,-0.025370657505975194,1.069954879341771,0.3046185945057377,0.2800931213251217,-0.024525473180615986,0.9194879313903668,TRUE,TRUE,TRUE
1361,prediction,GROSSCON,12,1.033,0.5210623831558258,0.6467308914861365,18.065303114605975,1.1031515001539534,-0.16781682885142518,1.1124152847616822,0.2867390411662048,0.1778780229612574,-0.1088610182049474,0.6203481124781769,TRUE,FALSE,FALSE
1362,prediction,GROSSCON,5,,,,,,,,,,,,,,
1363,prediction,GROSSCON,65,1.017,0.92379747499635545,0.8047133857210791,13.81766210690387,1.0541561521908152,-0.05846002086777359,1.1284951309505835,0.34929919062899945,0.2976659159304461,-0.05163327469855333,0.8521803769267977,TRUE,TRUE,FALSE
1364,prediction,GROSSCON,32,1.0295,0.9693492106112951,0.818436150791284,15.25436636192914,1.0434144248893575,-0.045441532454706564,1.1460148957955845,0.4806976489411572,0.45762477761414,-0.023072871327017186,0.9520012811008327,TRUE,FALSE,TRUE
1365,prediction,GROSSCON,37,0.9899,0.9608240149094174,0.8579938635209577,8.780282344024315,1.0162706935793757,-0.03876404806740768,1.027150557627497,0.2652715893447178,0.24874178949156722,-0.016529799853150562,0.9376872589560646,TRUE,TRUE,TRUE
1366,prediction,GROSSCON,44,0.9798,0.8936912245633228,0.7270312311519288,10.487960574230879,1.022816562378885,-0.045764577323982945,1.0626728831268752,0.2533073463237065,0.2216054013854764,-0.03170194493823009,0.8748479055253394,TRUE,TRUE,TRUE
1367,prediction,GROSSCON,87,1.0122,0.7824375023811759,0.7813882677008932,12.398633884954261,1.0364437208346489,-0.09911912117908474,1.1347726972171204,0.23659767275950133,0.18950458095986064,-0.04709309179964069,0.8009570793728379,TRUE,TRUE,FALSE
1368,prediction,GROSSCON,41,1.013,0.6956974425816305,0.7390097584046559,16.62099260595127,1.0628788582630573,-0.11709032345986717,1.1797212218269022,0.24660778124262211,0.1772869560631126,-0.06932082517950952,0.7189025227419363,TRUE,FALSE,FALSE
1369,prediction,GROSSCON,40,1.0077,0.9391827917154495,0.916987266767987,10.68715166361767,1.0394177914959744,-0.043045803787717184,1.067028102651894,0.351437967210215,0.3144278440451112,-0.03701012316510377,0.894689456979001,TRUE,TRUE,TRUE
1370,prediction,GROSSCON,40,0.9949,0.8575401824414213,0.8793517256005511,11.075053512689951,1.0249023711673206,-0.07827127659460048,1.0781240787703144,0.21536057561687993,0.1897819947121265,-0.02557858090475343,0.8812290465351608,TRUE,TRUE,TRUE
1371,prediction,GROSSCON,28,1.0273,0.7122983236822402,0.6760264830376301,15.071859928291495,1.0392865871787533,-0.14691103704375594,1.232598098883953,0.19246914761576608,0.1320618945799108,-0.060407253035855285,0.6861457860433365,TRUE,FALSE,FALSE
1372,prediction,GROSSCON,12,1.0139,0.34609291305318723,0.2750745757738766,15.10094100938961,1.0541752432145826,-0.3016136416831916,1.1505854309801997,0.167329093799682,0.07296820600703402,-0.09436088779264798,0.43607602449809413,TRUE,FALSE,FALSE
1374,prediction,GROSSCON,8,0.8459,0.9903540822944513,0.9410499139414804,31.05796006801848,1.2037031023582274,-0.07374762492666283,1.090446008561455,0.5799064597028676,0.5351081478148152,-0.04479831188805239,0.9227490724779887,FALSE,FALSE,FALSE
1376,prediction,GROSSCON,8,0.9741,0.9728564521531319,0.47675736961451276,5.353672682948029,1.0026746429133804,0.00751335278467596,0.9921553596993364,0.228809556136361,0.20977645690245472,-0.01903309923390628,0.9168168517290277,TRUE,TRUE,TRUE
1377,prediction,GROSSCON,5,,,,,,,,,,,,,,
1378,prediction,GROSSCON,13,0.9182,0.9074287432771092,0.9565269894940226,19.558813132931753,1.0242524713948724,-0.06291043949699575,0.9288291169862065,0.2916486715613353,0.3001593776116685,0.008510706050333217,1.0291813640184655,TRUE,FALSE,TRUE
1379,prediction,GROSSCON,14,1.0018,0.7923262498983655,0.7363121460037758,13.632119479571939,1.0397355953389207,-0.12147727790400793,1.2570271776074053,0.2150642168108336,0.15197464379592038,-0.06308957301491322,0.7066477447970547,TRUE,TRUE,FALSE
1380,prediction,GROSSCON,7,0.9726,0.9943802836865029,0.8622448979591831,10.952592932488923,1.0725350883848308,-0.08383530145844134,1.11025168649614,0.4303429077565481,0.3927108882932056,-0.03763201946334249,0.9125534108148204,TRUE,TRUE,FALSE
1381,prediction,GROSSCON,17,0.9539,0.993881951055943,0.8538122356785854,15.732403514347409,1.036260082398208,-0.03317482557169525,1.0440405749559865,0.5767508608641241,0.5653942781178181,-0.011356582746306021,0.9803093787683457,TRUE,FALSE,TRUE
1382,prediction,GROSSCON,13,0.9933,0.9959583040444069,0.9296642583935404,6.495241224283695,1.022331006363357,-0.03519256843443268,1.0849456614895912,0.4197669487871357,0.4017362142406867,-0.018030734546449045,0.957045845084882,TRUE,TRUE,TRUE
1383,prediction,GROSSCON,11,1.0103,0.8310784384727615,0.8979659609796596,11.387704848013886,1.0198087172987322,-0.05678121865173042,1.0556755035280303,0.1919939219569306,0.17603550189452769,-0.015958420062402917,0.9168805975744231,TRUE,TRUE,TRUE
1384,prediction,GROSSCON,27,0.9768,0.7209538216543593,0.7025255593520712,19.310576796732985,1.0668715825409762,-0.18394436178552967,1.285421362313017,0.24389691408497624,0.1643115821059219,-0.07958533197905435,0.6736927472918908,TRUE,FALSE,FALSE
1385,prediction,GROSSCON,4,,,,,,,,,,,,,,
1386,prediction,GROSSCON,31,1.0386,0.9741619893008218,0.8201587284805267,16.450085335747282,1.061084686609806,-0.05466898158128682,1.0852170992766366,0.5065906122334914,0.4852498148751914,-0.021340797358300023,0.957873681740348,TRUE,FALSE,FALSE
1387,prediction,GROSSCON,29,0.9822,0.9449854856900683,0.9616992343232877,16.50554263089575,1.0380819712243914,-0.04270004390208452,1.0588510118755623,0.4165852085192174,0.41192154155982225,-0.00466366695939513,0.9888050106820343,TRUE,FALSE,TRUE
1388,prediction,GROSSCON,19,0.9743,0.9801013021684517,0.8842597722376119,13.683057876809034,1.0395120764973105,-0.0348524489961507,1.0408441360950265,0.5058619364923762,0.48759399697852146,-0.018267939513854747,0.9638874993431532,TRUE,TRUE,TRUE
1389,prediction,GROSSCON,18,1.0121,0.9544852637234129,0.9713129725302757,15.813510332423409,1.0640043866408853,-0.04825802846005551,1.1394748682464215,0.4406783794830529,0.4074353514679476,-0.03324302801510526,0.9245639687290724,TRUE,FALSE,TRUE
1390,prediction,GROSSCON,9,0.9759,0.9944225190338998,0.9669444444444444,12.672014861538244,1.0204822191553302,-0.032630864745200445,1.0330681976687988,0.4986843516724824,0.500969076031304,0.002284724358821655,1.00458150401383,TRUE,TRUE,TRUE
1391,prediction,GROSSCON,18,0.9928,0.8334842433421918,0.7666419329802389,15.564547174940365,1.0451075327704187,-0.04848026943188894,1.136792732319087,0.2972204956958713,0.24961602053228915,-0.04760447516358213,0.8398344802833078,TRUE,FALSE,TRUE
1392,prediction,GROSSCON,22,1.0354,0.91976847933057,0.8886297441197958,13.831811893143406,1.064236546927794,-0.04556527804645846,1.0918130744620034,0.4806901422013933,0.44805564561715916,-0.03263449658423412,0.9321090787616748,TRUE,TRUE,TRUE
1393,prediction,GROSSCON,7,0.9798,0.999267424018871,0.9999999999999996,1.7685216031118052,1.0007670188367366,-0.001228998820779579,0.9997716187711799,0.41469725860018186,0.41417785246629685,-5.194061338850142e-4,0.9987475052629037,TRUE,FALSE,TRUE
1394,prediction,GROSSCON,19,1.0458,0.7322698152636783,0.8089740622444412,13.678156111160785,1.0561088892019126,-0.0971134678621602,1.1110938155086578,0.2686909032921229,0.19351695645611108,-0.07517394683601183,0.7202214666929676,TRUE,TRUE,FALSE
